"","Product","Harvest.Year","Harvest.Season","Grow.Out.Method","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Scallop0","Scallop1","Scallop2","Scallop3","Scallop4","Scallop5","Scallop6","Scallop7","Scallop8","Scallop9","Scallop10","Discount.Rate","Sea.Days"
"424",360000,"3-4 Years","May-July","Ear Hanging",445633.65,245542.56,388241.42,339541.17,317751.08,317751.08,317751.08,317751.08,317751.08,317751.08,317751.08,0,0,0,8367923.99,8367923.99,8367923.99,8367923.99,8367923.99,8367923.99,8367923.99,8367923.99,0.12,211
"425",370000,"3-4 Years","May-July","Ear Hanging",453976.54,249862.63,393563.23,346642.46,324243.92,324243.92,324243.92,324243.92,324243.92,324243.92,324243.92,0,0,0,8600346.79,8600346.79,8600346.79,8600346.79,8600346.79,8600346.79,8600346.79,8600346.79,0.12,218
"426",380000,"3-4 Years","May-July","Ear Hanging",454558.29,251685.23,395740.65,350599.36,327592.37,327592.37,327592.37,327592.37,327592.37,327592.37,327592.37,0,0,0,8832806.6,8832806.6,8832806.6,8832806.6,8832806.6,8832806.6,8832806.6,8832806.6,0.12,221
"427",390000,"3-4 Years","May-July","Ear Hanging",456052.84,256156.96,401143.11,358720.51,335115.44,335115.44,335115.44,335115.44,335115.44,335115.44,335115.44,0,0,0,9065229.4,9065229.4,9065229.4,9065229.4,9065229.4,9065229.4,9065229.4,9065229.4,0.12,234
"449",50000,"2-3 Years","November-January","Lantern Net",359565.72,154407.96,251213.6,167052.19,167052.19,167052.19,167052.19,167052.19,167052.19,167052.19,167052.19,0,0,332652.45,332652.45,332652.45,332652.45,332652.45,332652.45,332652.45,332652.45,332652.45,0.12,31
"450",60000,"2-3 Years","November-January","Lantern Net",360178.27,156233.36,256907.94,169714.24,169714.24,169714.24,169714.24,169714.24,169714.24,169714.24,169714.24,0,0,399182.94,399182.94,399182.94,399182.94,399182.94,399182.94,399182.94,399182.94,399182.94,0.12,33
"451",70000,"2-3 Years","November-January","Lantern Net",368521.16,160553.43,266567.27,176341.28,176341.28,176341.28,176341.28,176341.28,176341.28,176341.28,176341.28,0,0,465713.43,465713.43,465713.43,465713.43,465713.43,465713.43,465713.43,465713.43,465713.43,0.12,40
"452",80000,"2-3 Years","November-January","Lantern Net",369133.71,162378.83,272261.61,179003.34,179003.34,179003.34,179003.34,179003.34,179003.34,179003.34,179003.34,0,0,532243.92,532243.92,532243.92,532243.92,532243.92,532243.92,532243.92,532243.92,532243.92,0.12,42
"453",90000,"2-3 Years","November-January","Lantern Net",369746.26,164204.24,278779.34,182488.79,182488.79,182488.79,182488.79,182488.79,182488.79,182488.79,182488.79,0,0,598774.41,598774.41,598774.41,598774.41,598774.41,598774.41,598774.41,598774.41,598774.41,0.12,45
"454",100000,"2-3 Years","November-January","Lantern Net",371240.81,168675.96,287766.93,188444.1,188444.1,188444.1,188444.1,188444.1,188444.1,188444.1,188444.1,0,0,665304.9,665304.9,665304.9,665304.9,665304.9,665304.9,665304.9,665304.9,665304.9,0.12,54
"455",110000,"2-3 Years","November-January","Lantern Net",380054.16,171702.17,295485.47,193130.35,193130.35,193130.35,193130.35,193130.35,193130.35,193130.35,193130.35,0,0,731835.39,731835.39,731835.39,731835.39,731835.39,731835.39,731835.39,731835.39,731835.39,0.12,58
"456",120000,"2-3 Years","November-January","Lantern Net",380666.71,175291.89,303591.06,198203.66,198203.66,198203.66,198203.66,198203.66,198203.66,198203.66,198203.66,0,0,798365.88,798365.88,798365.88,798365.88,798365.88,798365.88,798365.88,798365.88,798365.88,0.12,64
"457",130000,"2-3 Years","November-January","Lantern Net",381310.06,177120.1,310111.59,201691.91,201691.91,201691.91,201691.91,201691.91,201691.91,201691.91,201691.91,0,0,864896.37,864896.37,864896.37,864896.37,864896.37,864896.37,864896.37,864896.37,864896.37,0.12,67
"458",140000,"2-3 Years","November-January","Lantern Net",389652.95,181440.16,318947.52,207495.55,207495.55,207495.55,207495.55,207495.55,207495.55,207495.55,207495.55,0,0,931426.86,931426.86,931426.86,931426.86,931426.86,931426.86,931426.86,931426.86,931426.86,0.12,73
"459",150000,"2-3 Years","November-January","Lantern Net",390853.5,183853.57,326053.25,211569,211569,211569,211569,211569,211569,211569,211569,0,0,997957.35,997957.35,997957.35,997957.35,997957.35,997957.35,997957.35,997957.35,997957.35,0.12,78
"460",160000,"2-3 Years","November-January","Lantern Net",391466.04,185678.97,331747.59,214231.06,214231.06,214231.06,214231.06,214231.06,214231.06,214231.06,214231.06,0,0,1064487.84,1064487.84,1064487.84,1064487.84,1064487.84,1064487.84,1064487.84,1064487.84,1064487.84,0.12,80
"461",170000,"2-3 Years","November-January","Lantern Net",392078.59,189268.69,340676.57,220127.76,220127.76,220127.76,220127.76,220127.76,220127.76,220127.76,220127.76,0,0,1131018.33,1131018.33,1131018.33,1131018.33,1131018.33,1131018.33,1131018.33,1131018.33,1131018.33,0.12,87
"462",180000,"2-3 Years","November-January","Lantern Net",400421.48,191824.44,347101.26,223520.16,223520.16,223520.16,223520.16,223520.16,223520.16,223520.16,223520.16,0,0,1197548.82,1197548.82,1197548.82,1197548.82,1197548.82,1197548.82,1197548.82,1197548.82,1197548.82,0.12,89
"463",190000,"2-3 Years","November-January","Lantern Net",401034.03,195414.16,355206.84,228593.46,228593.46,228593.46,228593.46,228593.46,228593.46,228593.46,228593.46,0,0,1264079.31,1264079.31,1264079.31,1264079.31,1264079.31,1264079.31,1264079.31,1264079.31,1264079.31,0.12,95
"464",200000,"2-3 Years","November-January","Lantern Net",402528.58,198121.57,362606.58,232960.91,232960.91,232960.91,232960.91,232960.91,232960.91,232960.91,232960.91,0,0,1330609.8,1330609.8,1330609.8,1330609.8,1330609.8,1330609.8,1330609.8,1330609.8,1330609.8,0.12,101
"465",210000,"2-3 Years","November-January","Lantern Net",411341.93,202912.1,371912.97,239235.02,239235.02,239235.02,239235.02,239235.02,239235.02,239235.02,239235.02,0,0,1397140.29,1397140.29,1397140.29,1397140.29,1397140.29,1397140.29,1397140.29,1397140.29,1397140.29,0.12,108
"466",220000,"2-3 Years","November-January","Lantern Net",411954.48,204737.5,378430.7,242720.47,242720.47,242720.47,242720.47,242720.47,242720.47,242720.47,242720.47,0,0,1463670.78,1463670.78,1463670.78,1463670.78,1463670.78,1463670.78,1463670.78,1463670.78,1463670.78,0.12,111
"467",230000,"2-3 Years","November-January","Lantern Net",412567.03,208327.22,386536.29,247793.78,247793.78,247793.78,247793.78,247793.78,247793.78,247793.78,247793.78,0,0,1530201.27,1530201.27,1530201.27,1530201.27,1530201.27,1530201.27,1530201.27,1530201.27,1530201.27,0.12,117
"468",240000,"2-3 Years","November-January","Lantern Net",413179.58,210152.63,393054.03,251279.23,251279.23,251279.23,251279.23,251279.23,251279.23,251279.23,251279.23,0,0,1596731.76,1596731.76,1596731.76,1596731.76,1596731.76,1596731.76,1596731.76,1596731.76,1596731.76,0.12,120
"469",250000,"2-3 Years","November-January","Lantern Net",422141.27,213299.17,400069.51,255262.42,255262.42,255262.42,255262.42,255262.42,255262.42,255262.42,255262.42,0,0,1663262.25,1663262.25,1663262.25,1663262.25,1663262.25,1663262.25,1663262.25,1663262.25,1663262.25,0.12,124
"470",260000,"2-3 Years","November-January","Lantern Net",422753.82,216888.9,408998.49,261159.12,261159.12,261159.12,261159.12,261159.12,261159.12,261159.12,261159.12,0,0,1729792.74,1729792.74,1729792.74,1729792.74,1729792.74,1729792.74,1729792.74,1729792.74,1729792.74,0.12,131
"471",270000,"2-3 Years","November-January","Lantern Net",423366.37,218714.3,414692.83,263821.18,263821.18,263821.18,263821.18,263821.18,263821.18,263821.18,263821.18,0,0,1796323.23,1796323.23,1796323.23,1796323.23,1796323.23,1796323.23,1796323.23,1796323.23,1796323.23,0.12,133
"472",280000,"2-3 Years","November-January","Lantern Net",431709.26,223034.37,424352.15,270448.22,270448.22,270448.22,270448.22,270448.22,270448.22,270448.22,270448.22,0,0,1862853.72,1862853.72,1862853.72,1862853.72,1862853.72,1862853.72,1862853.72,1862853.72,1862853.72,0.12,140
"473",290000,"2-3 Years","November-January","Lantern Net",433203.81,225741.77,430928.49,273992.28,273992.28,273992.28,273992.28,273992.28,273992.28,273992.28,273992.28,0,0,1929384.21,1929384.21,1929384.21,1929384.21,1929384.21,1929384.21,1929384.21,1929384.21,1929384.21,0.12,145
"474",300000,"2-3 Years","November-January","Lantern Net",433816.35,229331.49,439857.47,279888.97,279888.97,279888.97,279888.97,279888.97,279888.97,279888.97,279888.97,0,0,1995914.7,1995914.7,1995914.7,1995914.7,1995914.7,1995914.7,1995914.7,1995914.7,1995914.7,0.12,152
"475",310000,"2-3 Years","November-January","Lantern Net",434899.37,231627.36,446022.28,283021.49,283021.49,283021.49,283021.49,283021.49,283021.49,283021.49,283021.49,0,0,2062445.19,2062445.19,2062445.19,2062445.19,2062445.19,2062445.19,2062445.19,2062445.19,2062445.19,0.12,155
"476",320000,"2-3 Years","November-January","Lantern Net",443242.26,234183.11,453270.35,287237.29,287237.29,287237.29,287237.29,287237.29,287237.29,287237.29,287237.29,0,0,2128975.68,2128975.68,2128975.68,2128975.68,2128975.68,2128975.68,2128975.68,2128975.68,2128975.68,0.12,158
"477",330000,"2-3 Years","November-January","Lantern Net",443854.8,237772.83,461375.94,292310.59,292310.59,292310.59,292310.59,292310.59,292310.59,292310.59,292310.59,0,0,2195506.17,2195506.17,2195506.17,2195506.17,2195506.17,2195506.17,2195506.17,2195506.17,2195506.17,0.12,164
"478",340000,"2-3 Years","November-January","Lantern Net",445055.35,240186.23,468481.67,296384.04,296384.04,296384.04,296384.04,296384.04,296384.04,296384.04,296384.04,0,0,2262036.66,2262036.66,2262036.66,2262036.66,2262036.66,2262036.66,2262036.66,2262036.66,2262036.66,0.12,169
"479",350000,"2-3 Years","November-January","Lantern Net",453398.24,244506.3,477317.6,302187.69,302187.69,302187.69,302187.69,302187.69,302187.69,302187.69,302187.69,0,0,2328567.15,2328567.15,2328567.15,2328567.15,2328567.15,2328567.15,2328567.15,2328567.15,2328567.15,0.12,175
"480",360000,"2-3 Years","November-January","Lantern Net",454010.79,246331.7,483835.34,305673.14,305673.14,305673.14,305673.14,305673.14,305673.14,305673.14,305673.14,0,0,2395097.64,2395097.64,2395097.64,2395097.64,2395097.64,2395097.64,2395097.64,2395097.64,2395097.64,0.12,178
"481",370000,"2-3 Years","November-January","Lantern Net",454654.14,249924.23,491943.73,310749.24,310749.24,310749.24,310749.24,310749.24,310749.24,310749.24,310749.24,0,0,2461628.13,2461628.13,2461628.13,2461628.13,2461628.13,2461628.13,2461628.13,2461628.13,2461628.13,0.12,184
"482",380000,"2-3 Years","November-January","Lantern Net",455266.69,251749.63,497638.07,313411.3,313411.3,313411.3,313411.3,313411.3,313411.3,313411.3,313411.3,0,0,2528158.62,2528158.62,2528158.62,2528158.62,2528158.62,2528158.62,2528158.62,2528158.62,2528158.62,0.12,186
"483",390000,"2-3 Years","November-January","Lantern Net",464491.58,256951.7,508179.39,320920.34,320920.34,320920.34,320920.34,320920.34,320920.34,320920.34,320920.34,0,0,2594689.11,2594689.11,2594689.11,2594689.11,2594689.11,2594689.11,2594689.11,2594689.11,2594689.11,0.12,196
"484",400000,"2-3 Years","November-January","Lantern Net",465104.13,258777.1,513873.73,323582.4,323582.4,323582.4,323582.4,323582.4,323582.4,323582.4,323582.4,0,0,2661219.6,2661219.6,2661219.6,2661219.6,2661219.6,2661219.6,2661219.6,2661219.6,2661219.6,0.12,198
"485",410000,"2-3 Years","November-January","Lantern Net",466187.14,261072.97,520861.93,327538.31,327538.31,327538.31,327538.31,327538.31,327538.31,327538.31,327538.31,0,0,2727750.09,2727750.09,2727750.09,2727750.09,2727750.09,2727750.09,2727750.09,2727750.09,2727750.09,0.12,202
"486",420000,"2-3 Years","November-January","Lantern Net",474530.03,265393.03,529697.86,333341.96,333341.96,333341.96,333341.96,333341.96,333341.96,333341.96,333341.96,0,0,2794280.58,2794280.58,2794280.58,2794280.58,2794280.58,2794280.58,2794280.58,2794280.58,2794280.58,0.12,208
"487",430000,"2-3 Years","November-January","Lantern Net",475142.58,267218.44,536215.59,336827.41,336827.41,336827.41,336827.41,336827.41,336827.41,336827.41,336827.41,0,0,2860811.07,2860811.07,2860811.07,2860811.07,2860811.07,2860811.07,2860811.07,2860811.07,2860811.07,0.12,211
"488",440000,"2-3 Years","November-January","Lantern Net",476343.13,271396.16,544909.18,342488.71,342488.71,342488.71,342488.71,342488.71,342488.71,342488.71,342488.71,0,0,2927341.56,2927341.56,2927341.56,2927341.56,2927341.56,2927341.56,2927341.56,2927341.56,2927341.56,0.12,219
"489",450000,"2-3 Years","November-January","Lantern Net",484686.02,273951.91,552157.25,346704.5,346704.5,346704.5,346704.5,346704.5,346704.5,346704.5,346704.5,0,0,2993872.05,2993872.05,2993872.05,2993872.05,2993872.05,2993872.05,2993872.05,2993872.05,2993872.05,0.12,222
"490",460000,"2-3 Years","November-January","Lantern Net",485298.57,277541.63,560262.84,351777.81,351777.81,351777.81,351777.81,351777.81,351777.81,351777.81,351777.81,0,0,3060402.54,3060402.54,3060402.54,3060402.54,3060402.54,3060402.54,3060402.54,3060402.54,3060402.54,0.12,228
"491",470000,"2-3 Years","November-January","Lantern Net",485911.11,279367.03,566780.57,355263.26,355263.26,355263.26,355263.26,355263.26,355263.26,355263.26,355263.26,0,0,3126933.03,3126933.03,3126933.03,3126933.03,3126933.03,3126933.03,3126933.03,3126933.03,3126933.03,0.12,231
"492",480000,"2-3 Years","November-January","Lantern Net",486523.66,281192.44,572474.91,357925.31,357925.31,357925.31,357925.31,357925.31,357925.31,357925.31,357925.31,0,0,3193463.52,3193463.52,3193463.52,3193463.52,3193463.52,3193463.52,3193463.52,3193463.52,3193463.52,0.12,233
"505",50000,"3-4 Years","November-January","Lantern Net",367573.26,155163.5,250086.65,194003.67,180737.43,180737.43,180737.43,180737.43,180737.43,180737.43,180737.43,0,0,0,842051.55,842051.55,842051.55,842051.55,842051.55,842051.55,842051.55,842051.55,0.12,49
"506",60000,"3-4 Years","November-January","Lantern Net",368247.41,156994.5,255904.13,202239.87,186320.39,186320.39,186320.39,186320.39,186320.39,186320.39,186320.39,0,0,0,1010467.05,1010467.05,1010467.05,1010467.05,1010467.05,1010467.05,1010467.05,1010467.05,0.12,55
"507",70000,"3-4 Years","November-January","Lantern Net",376651.9,161320.17,264863.19,214441.06,195868.32,195868.32,195868.32,195868.32,195868.32,195868.32,195868.32,0,0,0,1178882.55,1178882.55,1178882.55,1178882.55,1178882.55,1178882.55,1178882.55,1178882.55,0.12,66
"508",80000,"3-4 Years","November-January","Lantern Net",377295.25,163148.37,270677.87,222674.46,201448.48,201448.48,201448.48,201448.48,201448.48,201448.48,201448.48,0,0,0,1347298.05,1347298.05,1347298.05,1347298.05,1347298.05,1347298.05,1347298.05,1347298.05,0.12,72
"509",90000,"3-4 Years","November-January","Lantern Net",385699.74,165709.72,277225.69,231641,207761.77,207761.77,207761.77,207761.77,207761.77,207761.77,207761.77,0,0,0,1515713.55,1515713.55,1515713.55,1515713.55,1515713.55,1515713.55,1515713.55,1515713.55,0.12,78
"510",100000,"3-4 Years","November-January","Lantern Net",387255.89,170187.04,286336.41,243170.45,216637.97,216637.97,216637.97,216637.97,216637.97,216637.97,216637.97,0,0,0,1684129.05,1684129.05,1684129.05,1684129.05,1684129.05,1684129.05,1684129.05,1684129.05,0.12,91
"511",110000,"3-4 Years","November-January","Lantern Net",396130.84,173218.85,293354.69,252607.46,223421.73,223421.73,223421.73,223421.73,223421.73,223421.73,223421.73,0,0,0,1852544.55,1852544.55,1852544.55,1852544.55,1852544.55,1852544.55,1852544.55,1852544.55,0.12,98
"512",120000,"3-4 Years","November-January","Lantern Net",396804.99,176814.18,301583.42,263254.91,231415.94,231415.94,231415.94,231415.94,231415.94,231415.94,231415.94,0,0,0,2020934.1,2020934.1,2020934.1,2020934.1,2020934.1,2020934.1,2020934.1,2020934.1,0.12,108
"513",130000,"3-4 Years","November-January","Lantern Net",397479.14,178645.18,307400.9,272314.51,237822.28,237822.28,237822.28,237822.28,237822.28,237822.28,237822.28,0,0,0,2189349.6,2189349.6,2189349.6,2189349.6,2189349.6,2189349.6,2189349.6,2189349.6,0.12,115
"514",140000,"3-4 Years","November-January","Lantern Net",405883.63,182970.84,316359.96,283692.3,246546.83,246546.83,246546.83,246546.83,246546.83,246546.83,246546.83,0,0,0,2357765.1,2357765.1,2357765.1,2357765.1,2357765.1,2357765.1,2357765.1,2357765.1,0.12,125
"515",150000,"3-4 Years","November-January","Lantern Net",407145.78,185389.85,322765.44,292516.5,252717.78,252717.78,252717.78,252717.78,252717.78,252717.78,252717.78,0,0,0,2526180.6,2526180.6,2526180.6,2526180.6,2526180.6,2526180.6,2526180.6,2526180.6,0.12,133
"516",160000,"3-4 Years","November-January","Lantern Net",415519.47,187948.39,329310.46,301480.25,259028.28,259028.28,259028.28,259028.28,259028.28,259028.28,259028.28,0,0,0,2694596.1,2694596.1,2694596.1,2694596.1,2694596.1,2694596.1,2694596.1,2694596.1,0.12,139
"517",170000,"3-4 Years","November-January","Lantern Net",416193.62,191543.72,337539.18,312127.7,267022.48,267022.48,267022.48,267022.48,267022.48,267022.48,267022.48,0,0,0,2863011.6,2863011.6,2863011.6,2863011.6,2863011.6,2863011.6,2863011.6,2863011.6,0.12,149
"518",180000,"3-4 Years","November-January","Lantern Net",424598.11,194105.06,344087,321094.24,273335.78,273335.78,273335.78,273335.78,273335.78,273335.78,273335.78,0,0,0,3031427.1,3031427.1,3031427.1,3031427.1,3031427.1,3031427.1,3031427.1,3031427.1,0.12,155
"519",190000,"3-4 Years","November-January","Lantern Net",425272.26,197700.39,352315.72,332565.08,282153.37,282153.37,282153.37,282153.37,282153.37,282153.37,282153.37,0,0,0,3199842.6,3199842.6,3199842.6,3199842.6,3199842.6,3199842.6,3199842.6,3199842.6,0.12,166
"520",200000,"3-4 Years","November-January","Lantern Net",434558.75,201143.73,359745.54,342413.63,289348.67,289348.67,289348.67,289348.67,289348.67,289348.67,289348.67,0,0,0,3368232.15,3368232.15,3368232.15,3368232.15,3368232.15,3368232.15,3368232.15,3368232.15,0.12,175
"521",210000,"3-4 Years","November-January","Lantern Net",435703.36,205209.52,368444.73,353531.54,297813.33,297813.33,297813.33,297813.33,297813.33,297813.33,297813.33,0,0,0,3536647.65,3536647.65,3536647.65,3536647.65,3536647.65,3536647.65,3536647.65,3536647.65,0.12,186
"522",220000,"3-4 Years","November-January","Lantern Net",444107.85,207770.87,374992.55,362498.08,304126.63,304126.63,304126.63,304126.63,304126.63,304126.63,304126.63,0,0,0,3705063.15,3705063.15,3705063.15,3705063.15,3705063.15,3705063.15,3705063.15,3705063.15,0.12,192
"523",230000,"3-4 Years","November-January","Lantern Net",444751.2,211363.39,383218.47,373142.74,312118.03,312118.03,312118.03,312118.03,312118.03,312118.03,312118.03,0,0,0,3873478.65,3873478.65,3873478.65,3873478.65,3873478.65,3873478.65,3873478.65,3873478.65,0.12,202
"524",240000,"3-4 Years","November-January","Lantern Net",445425.34,213194.39,387271.63,378967.69,315289.74,315289.74,315289.74,315289.74,315289.74,315289.74,315289.74,0,0,0,4041894.15,4041894.15,4041894.15,4041894.15,4041894.15,4041894.15,4041894.15,4041894.15,0.12,204
"525",250000,"3-4 Years","November-January","Lantern Net",454417.83,216343.74,394407.45,389345.63,323014.43,323014.43,323014.43,323014.43,323014.43,323014.43,323014.43,0,0,0,4210309.65,4210309.65,4210309.65,4210309.65,4210309.65,4210309.65,4210309.65,4210309.65,0.12,213
"526",260000,"3-4 Years","November-January","Lantern Net",455091.98,219939.06,402636.17,399993.08,331008.63,331008.63,331008.63,331008.63,331008.63,331008.63,331008.63,0,0,0,4378725.15,4378725.15,4378725.15,4378725.15,4378725.15,4378725.15,4378725.15,4378725.15,0.12,223
"527",270000,"3-4 Years","November-January","Lantern Net",463496.47,222500.41,409183.99,408959.62,337321.93,337321.93,337321.93,337321.93,337321.93,337321.93,337321.93,0,0,0,4547114.7,4547114.7,4547114.7,4547114.7,4547114.7,4547114.7,4547114.7,4547114.7,0.12,229
"561",50000,"2-3 Years","August-October","Lantern Net",359565.72,154407.96,249272.82,165111.4,165111.4,165111.4,165111.4,165111.4,165111.4,165111.4,165111.4,0,0,234279.72,234279.72,234279.72,234279.72,234279.72,234279.72,234279.72,234279.72,234279.72,0.12,28
"562",60000,"2-3 Years","August-October","Lantern Net",360178.27,156233.36,255790.55,168596.85,168596.85,168596.85,168596.85,168596.85,168596.85,168596.85,168596.85,0,0,281140.56,281140.56,281140.56,281140.56,281140.56,281140.56,281140.56,281140.56,281140.56,0.12,31
"563",70000,"2-3 Years","August-October","Lantern Net",368521.16,160553.43,263979.55,173753.57,173753.57,173753.57,173753.57,173753.57,173753.57,173753.57,173753.57,0,0,327995.28,327995.28,327995.28,327995.28,327995.28,327995.28,327995.28,327995.28,327995.28,0.12,36
"564",80000,"2-3 Years","August-October","Lantern Net",369133.71,162378.83,270497.29,177239.02,177239.02,177239.02,177239.02,177239.02,177239.02,177239.02,177239.02,0,0,374850,374850,374850,374850,374850,374850,374850,374850,374850,0.12,39
"565",90000,"2-3 Years","August-October","Lantern Net",369746.26,164204.24,276191.63,179901.08,179901.08,179901.08,179901.08,179901.08,179901.08,179901.08,179901.08,0,0,421704.72,421704.72,421704.72,421704.72,421704.72,421704.72,421704.72,421704.72,421704.72,0.12,41
"566",100000,"2-3 Years","August-October","Lantern Net",371240.81,168675.96,285355.68,186032.85,186032.85,186032.85,186032.85,186032.85,186032.85,186032.85,186032.85,0,0,468559.44,468559.44,468559.44,468559.44,468559.44,468559.44,468559.44,468559.44,468559.44,0.12,50
"567",110000,"2-3 Years","August-October","Lantern Net",380054.16,171702.17,293074.22,190719.1,190719.1,190719.1,190719.1,190719.1,190719.1,190719.1,190719.1,0,0,515420.28,515420.28,515420.28,515420.28,515420.28,515420.28,515420.28,515420.28,515420.28,0.12,54
"568",120000,"2-3 Years","August-October","Lantern Net",380666.71,175291.89,300532.88,195145.48,195145.48,195145.48,195145.48,195145.48,195145.48,195145.48,195145.48,0,0,562275,562275,562275,562275,562275,562275,562275,562275,562275,0.12,59
"569",130000,"2-3 Years","August-October","Lantern Net",381310.06,177120.1,307053.41,198633.73,198633.73,198633.73,198633.73,198633.73,198633.73,198633.73,198633.73,0,0,609129.72,609129.72,609129.72,609129.72,609129.72,609129.72,609129.72,609129.72,609129.72,0.12,62
"570",140000,"2-3 Years","August-October","Lantern Net",389652.95,181440.16,315242.42,203790.45,203790.45,203790.45,203790.45,203790.45,203790.45,203790.45,203790.45,0,0,655990.56,655990.56,655990.56,655990.56,655990.56,655990.56,655990.56,655990.56,655990.56,0.12,67
"571",150000,"2-3 Years","August-October","Lantern Net",390853.5,183853.57,322348.15,207863.9,207863.9,207863.9,207863.9,207863.9,207863.9,207863.9,207863.9,0,0,702845.28,702845.28,702845.28,702845.28,702845.28,702845.28,702845.28,702845.28,702845.28,0.12,72
"572",160000,"2-3 Years","August-October","Lantern Net",391466.04,185678.97,328042.49,210525.96,210525.96,210525.96,210525.96,210525.96,210525.96,210525.96,210525.96,0,0,749700,749700,749700,749700,749700,749700,749700,749700,749700,0.12,74
"573",170000,"2-3 Years","August-October","Lantern Net",392078.59,189268.69,336324.54,215775.73,215775.73,215775.73,215775.73,215775.73,215775.73,215775.73,215775.73,0,0,796554.72,796554.72,796554.72,796554.72,796554.72,796554.72,796554.72,796554.72,796554.72,0.12,80
"574",180000,"2-3 Years","August-October","Lantern Net",400421.48,191824.44,342749.22,219168.12,219168.12,219168.12,219168.12,219168.12,219168.12,219168.12,219168.12,0,0,843409.44,843409.44,843409.44,843409.44,843409.44,843409.44,843409.44,843409.44,843409.44,0.12,82
"575",190000,"2-3 Years","August-October","Lantern Net",401034.03,195414.16,351031.28,224417.89,224417.89,224417.89,224417.89,224417.89,224417.89,224417.89,224417.89,0,0,890270.28,890270.28,890270.28,890270.28,890270.28,890270.28,890270.28,890270.28,890270.28,0.12,88
"576",200000,"2-3 Years","August-October","Lantern Net",402528.58,198121.57,358431.01,228785.34,228785.34,228785.34,228785.34,228785.34,228785.34,228785.34,228785.34,0,0,937125,937125,937125,937125,937125,937125,937125,937125,937125,0.12,94
"577",210000,"2-3 Years","August-October","Lantern Net",411341.93,202912.1,367090.48,234412.53,234412.53,234412.53,234412.53,234412.53,234412.53,234412.53,234412.53,0,0,983979.72,983979.72,983979.72,983979.72,983979.72,983979.72,983979.72,983979.72,983979.72,0.12,100
"578",220000,"2-3 Years","August-October","Lantern Net",411954.48,204737.5,373608.21,237897.98,237897.98,237897.98,237897.98,237897.98,237897.98,237897.98,237897.98,0,0,1030840.56,1030840.56,1030840.56,1030840.56,1030840.56,1030840.56,1030840.56,1030840.56,1030840.56,0.12,103
"579",230000,"2-3 Years","August-October","Lantern Net",412567.03,208327.22,381066.87,242324.35,242324.35,242324.35,242324.35,242324.35,242324.35,242324.35,242324.35,0,0,1077695.28,1077695.28,1077695.28,1077695.28,1077695.28,1077695.28,1077695.28,1077695.28,1077695.28,0.12,108
"580",240000,"2-3 Years","August-October","Lantern Net",413179.58,210152.63,387584.6,245809.8,245809.8,245809.8,245809.8,245809.8,245809.8,245809.8,245809.8,0,0,1124550,1124550,1124550,1124550,1124550,1124550,1124550,1124550,1124550,0.12,111
"581",250000,"2-3 Years","August-October","Lantern Net",422141.27,213299.17,394600.08,249793,249793,249793,249793,249793,249793,249793,249793,0,0,1171404.72,1171404.72,1171404.72,1171404.72,1171404.72,1171404.72,1171404.72,1171404.72,1171404.72,0.12,115
"582",260000,"2-3 Years","August-October","Lantern Net",422753.82,216888.9,402882.14,255042.77,255042.77,255042.77,255042.77,255042.77,255042.77,255042.77,255042.77,0,0,1218259.44,1218259.44,1218259.44,1218259.44,1218259.44,1218259.44,1218259.44,1218259.44,1218259.44,0.12,121
"583",270000,"2-3 Years","August-October","Lantern Net",423366.37,218714.3,408576.48,257704.83,257704.83,257704.83,257704.83,257704.83,257704.83,257704.83,257704.83,0,0,1265120.28,1265120.28,1265120.28,1265120.28,1265120.28,1265120.28,1265120.28,1265120.28,1265120.28,0.12,123
"584",280000,"2-3 Years","August-October","Lantern Net",431709.26,223034.37,417588.87,263684.94,263684.94,263684.94,263684.94,263684.94,263684.94,263684.94,263684.94,0,0,1311975,1311975,1311975,1311975,1311975,1311975,1311975,1311975,1311975,0.12,129
"585",290000,"2-3 Years","August-October","Lantern Net",433203.81,225741.77,424988.6,268052.39,268052.39,268052.39,268052.39,268052.39,268052.39,268052.39,268052.39,0,0,1358829.72,1358829.72,1358829.72,1358829.72,1358829.72,1358829.72,1358829.72,1358829.72,1358829.72,0.12,135
"586",300000,"2-3 Years","August-October","Lantern Net",433816.35,229331.49,432447.27,272478.77,272478.77,272478.77,272478.77,272478.77,272478.77,272478.77,272478.77,0,0,1405690.56,1405690.56,1405690.56,1405690.56,1405690.56,1405690.56,1405690.56,1405690.56,1405690.56,0.12,140
"587",310000,"2-3 Years","August-October","Lantern Net",434899.37,231627.36,439435.46,276434.68,276434.68,276434.68,276434.68,276434.68,276434.68,276434.68,276434.68,0,0,1452545.28,1452545.28,1452545.28,1452545.28,1452545.28,1452545.28,1452545.28,1452545.28,1452545.28,0.12,144
"588",320000,"2-3 Years","August-October","Lantern Net",443242.26,234183.11,445860.14,279827.08,279827.08,279827.08,279827.08,279827.08,279827.08,279827.08,279827.08,0,0,1499400,1499400,1499400,1499400,1499400,1499400,1499400,1499400,1499400,0.12,146
